Date;week;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
2018-9-29;0;43.992000000000004;44.07;43.602;43.056;42.666;42.977999999999994;42.977999999999994;39.936;39.702;40.17;39.936;39.702;40.56;40.794;40.949999999999996;41.652;41.105999999999995;40.638;40.794000000000004;42.978;42.89999999999999;42.666;42.432;41.80800000000001
2018-9-30;0;42.120000000000005;41.34;41.184;41.262;41.106;41.028;40.794;37.986000000000004;38.45399999999999;38.298;38.922;39.858;41.028;42.275999999999996;42.89999999999999;42.74400000000001;42.744;42.276;44.147999999999996;45.084;44.382;44.07;43.992;42.666
2018-10-1;1;42.354;41.808;41.730000000000004;41.34;41.964;41.105999999999995;41.808;44.928;49.296;53.508;53.82000000000001;52.338;51.87;50.778;51.714;49.763999999999996;50.855999999999995;48.282;51.324;48.906;47.97;43.992;43.992000000000004;43.913999999999994
2018-10-2;1;43.446;43.446;43.21199999999999;42.978;43.212;42.432;42.510000000000005;46.800000000000004;50.856;54.21;54.522000000000006;53.742000000000004;51.48;51.558;52.416000000000004;51.16799999999999;48.36;46.644;48.126000000000005;47.814;46.176;42.588;42.432;42.275999999999996
2018-10-3;1;42.432;42.354;42.432;42.51;42.432;41.964000000000006;42.744;46.098;51.012;52.572;53.43;51.324;52.416;58.11;56.16;53.586;49.062;46.565999999999995;47.268;48.906000000000006;46.176;44.459999999999994;43.913999999999994;43.29
2018-10-4;1;44.303999999999995;42.666;42.432;42.12;42.275999999999996;42.042;42.432;44.928;49.92;51.16799999999999;51.246;50.778000000000006;50.31;55.536;56.550000000000004;54.834;52.728;50.699999999999996;52.26;54.989999999999995;52.416;49.217999999999996;48.906;48.827999999999996
2018-10-5;1;47.501999999999995;48.672;48.36;48.672;48.593999999999994;48.438;48.594;49.608;55.068;56.394000000000005;55.614;55.068;54.756;51.168;51.94799999999999;50.778;48.36000000000001;46.332;46.878;49.296;48.282;44.07;43.446;43.68
2018-10-6;0;43.914;43.056000000000004;42.666;42.744;42.588;42.354;41.808;40.17;40.092;40.872;42.042;42.978;43.602000000000004;44.07;45.162000000000006;45.708;45.864000000000004;45.474;46.176;46.955999999999996;45.629999999999995;45.63;46.254;46.098000000000006
2018-10-7;0;46.644000000000005;46.098;45.63;45.162000000000006;44.22599999999999;44.226;44.382;42.12;42.120000000000005;42.822;42.51;45.083999999999996;43.992;46.098;47.346000000000004;47.112;47.19;46.332;45.318;45.708;45.708;45.708;46.332;46.098
2018-10-8;1;46.410000000000004;46.254;46.878;46.41;45.162000000000006;44.694;45.786;49.373999999999995;55.535999999999994;58.578;59.67;57.486000000000004;55.224;57.17399999999999;57.56400000000001;55.302;53.742000000000004;50.076;52.416;53.976;49.763999999999996;46.02;45.63;45.239999999999995
2018-10-9;1;45.629999999999995;44.382;43.992;43.368;43.056000000000004;43.134;45.239999999999995;46.098;51.714;54.13199999999999;53.81999999999999;53.274;53.352000000000004;55.614;55.145999999999994;55.925999999999995;54.989999999999995;52.025999999999996;53.586;52.727999999999994;50.153999999999996;49.14000000000001;48.75;47.814
2018-10-10;1;46.41;46.254;45.708000000000006;44.382;43.914;43.602;44.616;47.346;53.43000000000001;53.82;54.678;53.352000000000004;54.288000000000004;56.628;57.408;56.004;52.572;47.19;49.842;51.012;47.658;44.382;43.758;43.992
2018-10-11;1;44.382000000000005;43.368;42.978;42.977999999999994;42.51;42.510000000000005;44.147999999999996;43.602;49.686;50.388;52.26;50.23199999999999;47.892;50.7;53.507999999999996;52.88399999999999;50.31;46.64399999999999;49.764;51.168;50.934000000000005;46.098;45.942;45.474000000000004
2018-10-12;1;44.616;44.147999999999996;43.134;42.977999999999994;42.666;42.120000000000005;44.147999999999996;45.396;48.516;50.076;51.55799999999999;53.118;53.664;54.6;55.068;54.91199999999999;51.714;48.282;49.217999999999996;49.452;49.686;46.722;45.474;44.694
2018-10-13;0;43.367999999999995;42.744;41.73;41.496;41.418;41.262;40.326;39.312;39.156;39.312;40.092;41.34;44.22599999999999;47.19;48.126000000000005;45.864000000000004;44.538000000000004;43.992;46.721999999999994;46.02;46.176;44.616;43.68;42.978
2018-10-14;0;42.510000000000005;42.120000000000005;41.574000000000005;41.34;41.34;40.56;40.482;38.766;38.298;39.156;40.872;42.744;46.176;44.538;43.992;43.914;44.07;43.446;44.382;45.629999999999995;44.226;44.616;43.836;43.367999999999995
2018-10-15;1;42.51;42.12;41.652;41.184;41.262;41.34;41.730000000000004;44.694;51.94799999999999;53.82;52.961999999999996;53.586;55.536;56.394000000000005;53.352000000000004;52.338;50.31;47.19;50.622;49.29600000000001;46.644;42.744;42.510000000000005;42.042
2018-10-16;1;42.042;42.12;41.808;41.730000000000004;41.574;41.730000000000004;42.120000000000005;46.644;51.245999999999995;52.571999999999996;52.65;50.934;51.245999999999995;55.614;56.394;56.316;50.622;47.112;51.324000000000005;49.998000000000005;48.516;45.24;44.07;43.757999999999996
2018-10-17;1;43.68;42.900000000000006;42.977999999999994;42.744;42.744;42.58800000000001;44.459999999999994;46.8;50.855999999999995;54.132000000000005;54.834;51.792;50.232;50.23199999999999;50.622;50.7;48.906000000000006;46.955999999999996;50.622;50.388;47.658;46.098;46.176;46.176
2018-10-18;1;45.629999999999995;45.006;44.928;44.616;44.772;44.538000000000004;45.00599999999999;48.126;51.714;54.366;55.302;54.599999999999994;53.898;54.444;54.443999999999996;54.912;48.75;48.282;51.012;50.622;51.168;50.699999999999996;48.828;47.034000000000006
2018-10-19;1;45.786;47.111999999999995;46.254000000000005;45.708;45.396;45.083999999999996;46.41;49.842000000000006;53.508;55.769999999999996;56.471999999999994;55.458;55.926;52.26;51.324;50.934;50.232;47.814;49.062;48.75;46.488;43.368;43.212;42.978
2018-10-20;0;42.822;42.744;42.588;42.588;42.822;42.51;42.354;42.89999999999999;39.936;40.248;39.78;40.013999999999996;40.248;40.716;40.482;40.56;41.184000000000005;41.964;41.808;42.51;42.042;42.198;41.886;41.495999999999995
2018-10-21;0;41.808;42.042;41.886;42.120000000000005;41.885999999999996;42.042;41.574;40.013999999999996;39.312;39.233999999999995;39.468;39.702;39.233999999999995;39.78;39.078;39.078;38.922;38.922;42.822;44.85;43.758;41.886;41.730000000000004;41.730000000000004
2018-10-22;1;42.587999999999994;41.652;41.184;41.262;41.184;40.794;41.495999999999995;45.55199999999999;49.998000000000005;51.09;51.245999999999995;50.622;51.012;52.182;52.182;52.494;51.948;49.68599999999999;53.508;52.416;49.14;46.332;45.474;45.396
2018-10-23;1;43.914;43.602000000000004;43.446;42.978;43.134;43.056000000000004;43.29;47.736;50.388000000000005;52.806;53.742;51.635999999999996;50.154;49.68599999999999;51.245999999999995;53.274;54.912000000000006;54.756;52.337999999999994;50.153999999999996;46.722;44.07;43.602;44.147999999999996
2018-10-24;1;43.836;43.68;43.524;43.68;43.992;43.367999999999995;44.226;48.516;51.09;53.742;52.181999999999995;51.324;49.14;48.906;49.14;48.59400000000001;47.736000000000004;47.42399999999999;49.373999999999995;49.14;48.36;46.254;43.758;43.836
2018-10-25;1;43.836;42.977999999999994;42.9;42.9;42.822;42.666;44.382;47.268;51.324;52.25999999999999;52.884;51.402;50.153999999999996;50.309999999999995;51.635999999999996;52.884;52.572;50.309999999999995;53.508;52.181999999999995;49.842;49.452;45.084;44.85
2018-10-26;1;44.226;44.459999999999994;44.382;44.147999999999996;44.07;43.992;44.849999999999994;48.906;51.402;53.352000000000004;54.756;52.65;51.792;51.948;53.196;51.168;49.608;49.374;51.012;48.906;47.892;44.928;43.446;43.68
2018-10-27;0;44.06999999999999;43.602;43.056;42.510000000000005;42.666;42.587999999999994;42.354;41.808;42.432;42.354;41.885999999999996;42.588;42.51;43.992;42.9;42.51;42.354;43.211999999999996;44.538;44.303999999999995;44.46;44.538;44.459999999999994;44.226
2018-10-28;0;44.148;43.888000000000005;87.828;43.914;43.68;43.368;42.588;41.028;41.262;41.105999999999995;41.184000000000005;41.262;41.418000000000006;42.588;42.900000000000006;43.368;43.602000000000004;44.616;44.304;44.22599999999999;44.304;44.382;44.538000000000004;44.849999999999994
2018-10-29;1;46.02;46.098;46.878;46.955999999999996;46.878;46.955999999999996;46.488;49.452;53.897999999999996;54.599999999999994;53.898;52.337999999999994;52.26;51.635999999999996;55.30200000000001;60.918000000000006;54.209999999999994;54.132000000000005;53.664;52.806;52.182;51.168;47.58;47.81399999999999
2018-10-30;1;46.8;47.19;46.488;47.268;46.41;47.034000000000006;45.785999999999994;46.02;46.176;47.111999999999995;46.019999999999996;46.566;45.786;46.644000000000005;44.928000000000004;44.46;47.268;48.75;48.204;46.644;46.721999999999994;47.814;47.267999999999994;46.254000000000005
2018-10-31;1;46.565999999999995;46.644;44.382;44.382000000000005;44.61599999999999;43.29;42.198;43.992000000000004;47.658;48.75;50.232000000000006;48.282000000000004;47.501999999999995;47.736;47.58;47.58;48.75;52.961999999999996;52.572;51.48;49.062;47.346000000000004;46.254;46.254000000000005
2018-11-1;1;45.084;45.474000000000004;47.424;45.942;44.382000000000005;45.708;44.928;44.46;43.68;43.757999999999996;43.602000000000004;43.836;43.212;43.524;43.134;43.368;43.68;45.474;45.786;45.63;45.708;45.474;45.942;45.629999999999995
2018-11-2;1;45.474000000000004;45.942;45.552;45.785999999999994;45.708;45.162000000000006;45.006;45.24;48.36;47.97;47.658;47.034;46.488;46.02;46.332;46.644;48.126;51.792;51.55799999999999;51.324;49.998000000000005;47.892;44.928;44.849999999999994
2018-11-3;0;45.24;45.395999999999994;45.24;45.55200000000001;45.474;45.474000000000004;44.772000000000006;43.290000000000006;43.212;42.900000000000006;43.212;43.367999999999995;43.134;43.056;42.666;42.588;42.666;45.552;45.708;45.318;45.552;45.708;45.396;45.318
2018-11-4;0;45.474;45.552;45.396;45.474000000000004;45.162000000000006;45.55200000000001;44.304;41.885999999999996;42.666;43.602000000000004;44.694;43.992000000000004;43.67999999999999;43.29;42.821999999999996;43.134;43.134;46.644000000000005;46.019999999999996;45.708;45.63;45.162;44.459999999999994;44.85
2018-11-5;1;44.772000000000006;44.538;44.849999999999994;44.07;44.07;43.524;43.68000000000001;45.24;51.168;53.586;54.132000000000005;56.861999999999995;53.82;52.494;54.054;53.586;58.032000000000004;56.55;54.054;50.855999999999995;49.452;46.800000000000004;44.85;44.46
2018-11-6;1;43.836;43.134;43.056;42.666;42.354;41.886;42.042;43.757999999999996;49.296;50.855999999999995;51.948;55.224000000000004;51.324;51.714;51.401999999999994;52.182;54.75599999999999;54.912;51.714;49.608000000000004;47.736;44.928;44.538000000000004;44.148
2018-11-7;1;43.836;43.914;43.757999999999996;43.757999999999996;43.914;42.744;42.89999999999999;45.083999999999996;50.388;54.132;53.81999999999999;51.48;51.168;51.558;50.856;52.572;57.174;54.443999999999996;51.324;49.296;47.736;46.019999999999996;43.602;43.602
2018-11-8;1;43.28999999999999;43.212;42.744;42.51;42.666;42.12;43.29;43.914;49.998;51.714;51.792;51.948;54.522;51.86999999999999;52.260000000000005;53.118;55.614;53.196;51.94799999999999;51.402;49.218;45.24;43.836;43.28999999999999
2018-11-9;1;43.290000000000006;43.446;43.28999999999999;43.29;42.977999999999994;43.524;43.29;46.098000000000006;52.416;54.989999999999995;55.536;52.962;53.507999999999996;53.82;51.246;50.622;53.352;52.338;51.089999999999996;50.076;48.75;44.849999999999994;42.97800000000001;43.446
2018-11-10;0;42.89999999999999;42.587999999999994;42.51;42.432;42.51;42.432;42.042;40.092;39.39;40.092;41.418;44.538;44.616;45.396;44.928000000000004;46.722;46.8;47.346000000000004;46.722;45.864;45.942;45.084;43.913999999999994;43.28999999999999
2018-11-11;0;43.290000000000006;43.602000000000004;43.914;44.928;45.006;44.226;45.083999999999996;43.367999999999995;42.275999999999996;43.68;44.61599999999999;44.849999999999994;45.63;46.410000000000004;44.538;42.744;43.29;44.772;44.538;44.85;44.147999999999996;43.602000000000004;42.744;42.354
2018-11-12;1;42.822;42.276;42.12;41.964;41.885999999999996;41.885999999999996;42.666;43.602;51.55799999999999;52.025999999999996;53.81999999999999;53.664;55.458;52.337999999999994;52.416;54.6;58.11;57.486;53.742;52.104;49.998;47.658;45.474;44.538
2018-11-13;1;44.616;44.382000000000005;43.992000000000004;43.68;43.68;43.523999999999994;44.928;44.147999999999996;50.153999999999996;49.998;50.388000000000005;50.934;50.934;49.686;50.778;51.55799999999999;55.926;57.252;55.224000000000004;51.55799999999999;50.544;48.048;46.098;45.552
2018-11-14;1;45.318;44.148;45.942;45.006;44.694;44.46;45.864000000000004;46.25399999999999;51.48;53.274;52.571999999999996;51.324;52.571999999999996;54.678;53.507999999999996;52.494;54.912;55.614;53.507999999999996;52.338;49.14;47.96999999999999;46.721999999999994;45.396
2018-11-15;1;45.318;45.708000000000006;44.772;44.694;44.304;43.757999999999996;43.992;45.162000000000006;49.764;51.324;53.274;53.742;54.99;56.238;56.16;54.834;57.25200000000001;56.628;53.742;51.714;48.672;47.658;45.864000000000004;43.757999999999996
2018-11-16;1;43.29;43.056000000000004;42.822;42.821999999999996;42.588;42.432;42.744;43.29;47.268;48.828;49.764;50.07600000000001;50.7;52.26;53.82000000000001;51.87;55.224;53.117999999999995;51.714;51.401999999999994;49.842;45.864000000000004;43.602;42.588
2018-11-17;0;42.51;42.666000000000004;42.19800000000001;42.354;42.354;42.354;41.574000000000005;39.39;39.702;39.077999999999996;40.326;41.418;41.964;43.524;43.602000000000004;41.574;41.184;42.666;42.51;41.730000000000004;41.808;42.042;41.730000000000004;41.730000000000004
2018-11-18;0;41.495999999999995;41.574;40.95;40.638;40.872;40.794;40.092;37.83;38.22;38.22;39.078;39.467999999999996;40.17;39.93599999999999;39.78;41.184000000000005;42.744;41.574;42.041999999999994;41.652;41.496;41.730000000000004;41.73;41.886
2018-11-19;1;41.885999999999996;41.808;41.496;41.808;41.886;41.886;42.19799999999999;46.175999999999995;52.727999999999994;54.678;54.209999999999994;53.196;51.94799999999999;50.7;52.025999999999996;50.778000000000006;52.806;51.168;49.53;47.58;45.864;45.24;42.51;42.275999999999996
2018-11-20;1;42.744;41.652;41.574;41.574;41.574;41.574;41.808;44.304;50.232000000000006;51.168;51.480000000000004;50.465999999999994;51.168;53.196000000000005;55.458;54.6;57.408;55.536;52.962;51.09;46.878;46.098;46.566;44.928
2018-11-21;1;43.914;44.382;44.147999999999996;44.147999999999996;44.07;44.148;44.61600000000001;47.97;51.480000000000004;53.43;53.04;52.88399999999999;51.714000000000006;53.117999999999995;55.848;58.656000000000006;57.486000000000004;52.49399999999999;51.324;50.465999999999994;48.048;45.474;43.68;43.836
2018-11-22;1;44.382;43.28999999999999;43.367999999999995;43.446;43.212;43.056;44.382;47.42399999999999;52.182;54.834;55.302;54.756;54.599999999999994;55.614000000000004;55.536;56.238;59.202;54.833999999999996;52.728;51.168;50.7;49.608;47.58;46.87799999999999
2018-11-23;1;46.410000000000004;46.254000000000005;46.332;46.254;45.864;45.786;47.502;49.919999999999995;54.522;56.238;58.032;56.472;55.458;55.692;55.926;57.408;57.954;56.16;54.209999999999994;50.544000000000004;48.516;46.488;46.800000000000004;47.268
2018-11-24;0;46.956;45.24;46.41;46.722;47.658;46.955999999999996;46.87799999999999;45.708;45.084;44.382000000000005;45.942;45.786;46.41;46.019999999999996;45.864;45.552;47.346;48.048;48.827999999999996;48.20399999999999;48.282;47.42400000000001;46.098000000000006;45.864
2018-11-25;0;46.176;44.694;44.538;44.46;44.382;44.694;44.22599999999999;43.28999999999999;42.275999999999996;41.73;42.822;42.588;42.9;42.977999999999994;43.602000000000004;44.772;47.19;47.112;46.410000000000004;47.19;48.672;46.72200000000001;46.488;46.410000000000004
2018-11-26;1;45.786;46.254;45.708;46.02;46.02;47.267999999999994;47.736000000000004;50.778;56.784000000000006;57.408;58.5;58.187999999999995;58.656;57.72;59.748;58.5;61.151999999999994;56.861999999999995;52.025999999999996;51.324000000000005;50.46600000000001;47.501999999999995;45.474000000000004;44.382000000000005
2018-11-27;1;43.836;43.367999999999995;43.368;43.056;43.134;42.977999999999994;44.616;48.906000000000006;53.43;53.82;53.508;51.635999999999996;48.983999999999995;49.763999999999996;49.608;50.388;54.444;53.742000000000004;51.87;50.388;47.814;43.836;43.68;43.367999999999995
2018-11-28;1;43.212;43.056000000000004;42.666;42.432;42.977999999999994;42.89999999999999;45.162;49.374;52.10399999999999;51.168;51.168;51.480000000000004;48.593999999999994;48.906;48.75;48.438;54.209999999999994;52.65;49.374;47.891999999999996;45.474;43.29;43.056000000000004;42.9
2018-11-29;1;43.056;42.354;42.12;42.354;45.396;45.083999999999996;47.034;50.544;52.182;49.842;49.99799999999999;48.672;47.97;49.062;48.75;48.828;54.834;51.402;48.593999999999994;48.282;46.41;45.162;43.914;43.68
2018-11-30;1;42.9;43.367999999999995;42.9;42.354;42.432;42.198;43.056;47.424;52.338;54.6;53.586;52.337999999999994;49.14;48.828;51.402;52.650000000000006;54.443999999999996;51.558;47.891999999999996;46.956;44.694;42.12;41.574;41.34
2018-12-1;0;41.574;41.885999999999996;43.836;44.226;44.46;44.226;43.602000000000004;39.78;39.0;39.467999999999996;39.546;39.702;39.624;39.78;40.169999999999995;40.482;42.432;42.9;42.744;42.821999999999996;42.510000000000005;42.822;42.9;42.666
2018-12-2;0;42.744;42.9;42.587999999999994;42.354;42.744;42.666;42.276;41.496;40.092;40.326;40.404;40.326;40.95;41.184;41.808;42.588;44.07;43.757999999999996;43.914;42.977999999999994;43.446;43.758;43.992000000000004;43.68
2018-12-3;1;43.758;43.68;43.758;43.367999999999995;43.523999999999994;43.524;45.083999999999996;49.452;54.366;57.72;56.16;53.976;53.664;56.628;58.032;58.422;60.21600000000001;55.69200000000001;52.182;48.516;44.382000000000005;43.836;44.07;43.992
2018-12-4;1;43.992000000000004;43.524;43.758;43.523999999999994;44.06999999999999;43.602000000000004;45.16199999999999;49.92;56.628;58.188;59.514;55.769999999999996;53.508;54.599999999999994;56.628;61.074;60.606;55.224;51.48;50.232;46.019999999999996;44.226;44.303999999999995;43.914
2018-12-5;1;43.524;43.992;43.992;43.524;42.666;42.666;43.524;48.282;53.976;56.081999999999994;56.472;52.104;51.012;52.65;51.245999999999995;51.09;56.784;52.104;50.07599999999999;49.842;47.034;44.772000000000006;43.056;42.978
2018-12-6;1;43.368;42.510000000000005;42.354;42.198;42.198;41.808;41.496;47.19;49.452000000000005;50.7;49.53;48.12599999999999;48.438;49.452;49.842;52.806;55.536;51.089999999999996;49.763999999999996;48.048;44.304;44.07;44.147999999999996;44.226
2018-12-7;1;44.694;43.68;43.68;43.524;43.602;43.211999999999996;43.602000000000004;48.282;55.302;55.614;56.55;54.912000000000006;51.870000000000005;52.026;52.65;54.054;53.196000000000005;50.31;49.92;48.048;46.878;45.864;44.928000000000004;43.913999999999994
2018-12-8;0;44.304;44.147999999999996;44.07;44.226;44.147999999999996;44.148;44.147999999999996;43.29;42.276;42.744;42.666;42.977999999999994;42.977999999999994;43.602;43.367999999999995;43.211999999999996;44.616;45.474000000000004;45.396;45.474000000000004;44.694;44.616;44.694;45.162000000000006
2018-12-9;0;44.928;45.084;45.552;45.006;44.616;44.148;44.382000000000005;43.602;41.730000000000004;42.042;41.495999999999995;41.339999999999996;41.028;41.652;41.73;42.198;44.07;43.992;44.46;45.552;44.382;44.85;44.616;45.24
2018-12-10;1;44.85;45.239999999999995;44.693999999999996;44.616;44.304;43.758;44.304;51.402;56.316;57.56400000000001;57.486000000000004;56.394;54.132000000000005;53.196;54.053999999999995;57.564;59.592;54.834;50.699999999999996;48.594;48.126;44.226;43.134;43.29
2018-12-11;1;43.602;43.21199999999999;43.212;43.134;42.822;42.744;42.9;47.580000000000005;54.989999999999995;55.068;54.132;49.374;47.814;49.373999999999995;50.31;54.288;55.69199999999999;53.196;50.7;48.906;45.474;43.524;43.446;43.367999999999995
2018-12-12;1;43.602000000000004;43.446;43.602;43.446;43.28999999999999;42.978;45.318;49.062;55.146;53.586;53.196;51.635999999999996;51.012;51.792;52.572;52.650000000000006;54.678;50.622;48.906;48.047999999999995;45.24;43.446;42.510000000000005;42.900000000000006
2018-12-13;1;43.446;42.587999999999994;42.354;42.354;41.495999999999995;40.559999999999995;42.198;47.657999999999994;53.196;51.558;52.104;48.282000000000004;48.126;48.282000000000004;48.20399999999999;50.62200000000001;53.352;51.246;49.529999999999994;47.736000000000004;47.658;45.708;43.056;43.914
2018-12-14;1;43.602;44.46;47.034;46.800000000000004;47.034;47.034;47.736000000000004;51.402;56.004000000000005;52.49399999999999;52.104000000000006;46.956;46.566;46.878;47.424;48.126;52.727999999999994;51.48;49.764;48.048;45.864;45.239999999999995;43.29;43.13399999999999
2018-12-15;0;43.134;43.29;43.134;43.056;43.056;43.134;43.134;42.275999999999996;41.262;40.56;40.794;41.184000000000005;41.028;41.730000000000004;41.885999999999996;41.574;43.134;44.304;45.084;42.9;43.367999999999995;43.602000000000004;44.07;43.524
2018-12-16;0;43.367999999999995;43.68;43.368;43.212;43.446;43.446;42.97800000000001;41.184;40.794;40.715999999999994;41.184;41.262;41.418;40.95;40.559999999999995;40.638;43.29;43.134;43.523999999999994;43.602000000000004;43.67999999999999;43.134;43.056;42.822
2018-12-17;1;43.212;42.977999999999994;42.977999999999994;43.056;43.056000000000004;43.367999999999995;44.85000000000001;49.842;56.16;57.72;55.614;54.053999999999995;51.714;50.62200000000001;51.012;51.94799999999999;55.379999999999995;53.273999999999994;50.855999999999995;49.452;43.68;43.29;43.602000000000004;43.68
2018-12-18;1;43.68;43.28999999999999;43.368;43.29;43.68;42.12;43.524;48.048;54.21000000000001;54.209999999999994;52.884;48.984;47.580000000000005;49.062;51.94799999999999;54.6;56.861999999999995;51.635999999999996;51.635999999999996;51.558;47.19;44.304;44.226;43.992000000000004
2018-12-19;1;43.836;43.29;43.056;43.056;42.9;42.51;43.68;50.154;54.443999999999996;56.784000000000006;51.714;50.778;48.36000000000001;49.218;47.111999999999995;50.388;57.72;54.21;53.43;52.416;49.842;46.41;46.878;46.176
2018-12-20;1;45.006;45.474000000000004;44.46;43.367999999999995;43.446;43.524;43.524;48.594;57.251999999999995;58.032000000000004;57.33;57.486000000000004;54.834;53.664;53.81999999999999;57.251999999999995;56.55;51.714;50.544;49.062;44.304;44.07;44.07;44.147999999999996
2018-12-21;1;44.538;44.07;43.757999999999996;43.758;43.446;43.134;43.758;47.424;54.599999999999994;56.160000000000004;51.480000000000004;49.218;49.29599999999999;48.438;46.956;47.891999999999996;50.77799999999999;48.75;48.048;45.629999999999995;45.162;45.162;45.006;43.758
2018-12-22;0;43.134;43.68;43.134;43.211999999999996;43.524;43.368;43.056;42.198;40.638;40.56;40.248000000000005;40.013999999999996;40.326;40.716;40.326;40.638;42.977999999999994;44.304;45.864;45.629999999999995;45.396;45.474;44.772000000000006;44.148
2018-12-23;0;42.198;42.042;42.51;41.964;42.042;41.106;41.574;41.652;40.013999999999996;40.716;41.262;41.652;41.496;42.432;41.808;42.432;44.772;44.616;44.616;45.396;44.07;43.914;43.524;43.758
2018-12-24;1;42.821999999999996;42.822;43.368;43.134;42.9;43.134;43.056;40.716;40.092;39.78;40.092;40.092;39.312;38.766;39.0;39.233999999999995;40.872;41.574;41.808;41.418;41.495999999999995;41.885999999999996;41.730000000000004;41.34
2018-12-25;1;41.574;41.652;41.496;41.262;41.574;41.496;41.184;40.248000000000005;39.39;38.922;39.546;39.54599999999999;39.312;39.624;39.39;38.688;40.95;41.808;41.184;41.652;41.495999999999995;41.964;41.80800000000001;41.964
2018-12-26;1;41.886;41.964;41.73;41.73;41.885999999999996;41.651999999999994;41.652;41.418;39.0;38.844;39.546;39.624;39.234;39.312;39.546;39.546;41.34;41.885999999999996;41.730000000000004;41.73;41.80800000000001;41.886;41.652;41.886
2018-12-27;1;41.886;41.574;41.574;41.730000000000004;41.262;41.495999999999995;42.12;43.68;45.552;43.914;41.652;41.262;41.652;42.275999999999996;41.574000000000005;44.616;46.8;47.346000000000004;46.488;44.147999999999996;42.120000000000005;41.886;41.808;41.964
2018-12-28;1;41.808;41.652;41.574;41.262;41.184;41.418;41.418;42.977999999999994;43.134;40.794;41.964;41.885999999999996;42.51;41.808;41.964;41.418;47.501999999999995;49.29599999999999;50.544;46.41;43.056000000000004;42.9;43.68;42.588
2018-12-29;0;42.900000000000006;42.9;42.198;42.042;42.120000000000005;42.51;41.964;41.184;39.078;39.0;39.546;41.184;41.106;41.184;40.403999999999996;40.95;42.666;43.134;42.510000000000005;42.275999999999996;41.808;42.588;42.042;42.822
2018-12-30;0;43.211999999999996;43.368;43.367999999999995;42.12;42.432;43.056000000000004;42.432;41.106;39.546;39.0;39.234;39.312;39.0;39.39;39.234;40.013999999999996;41.339999999999996;41.730000000000004;41.886;41.652;41.496;41.730000000000004;41.964;41.418
2018-12-31;1;41.495999999999995;41.886;41.808;41.418;41.964;41.028;42.198;43.212;41.730000000000004;41.574;41.262;41.495999999999995;41.028000000000006;40.404;39.624;40.326;41.964;42.666;41.496;41.496;41.574;41.574;41.73;41.652
