Date;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
2018-9-24;0.0;0.0;0.0;0.0;0.0;1.2867;7.0707;10.8531;14.9802;18.7326;18.945;16.4178;20.6589;14.145;9.7728;3.9957;0.0264;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-9-25;0.0;0.0;0.0;0.0;0.0;1.7031;7.9005;15.2946;22.0188;25.8156;27.5721;26.154;23.9538;20.5182;14.2293;7.1172;1.4124;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-9-26;0.0;0.0;0.0;0.0;0.0;1.1238;6.7437;12.786;18.7968;23.7255;23.487;19.9797;19.0941;13.7829;11.9256;6.8073;0.8319;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-9-27;0.0;0.0;0.0;0.0;0.0;1.2984;6.8601;14.3274;19.9485;21.2787;23.2734;21.7248;22.9074;19.5399;13.6002;6.6972;0.3282;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-9-28;0.0;0.0;0.0;0.0;0.0;0.8811;6.4536;12.5019;20.3952;20.0067;26.7855;25.4493;9.7359;11.3301;10.5489;3.4212;0.1938;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-9-29;0.0;0.0;0.0;0.0;0.0;0.8829;2.5437;12.9063;16.4916;20.7009;26.6409;26.5704;22.7847;17.142;12.4293;6.0123;0.1308;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-9-30;0.0;0.0;0.0;0.0;0.0;0.171;6.9546;14.7207;18.0675;20.1984;22.7499;25.8795;19.794;13.7913;9.1206;4.7202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-1;0.0;0.0;0.0;0.0;0.0;0.4392;7.2153;14.1363;21.2619;25.5684;27.9567;27.6654;23.7822;18.9081;12.8799;5.1435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-2;0.0;0.0;0.0;0.0;0.0;0.0;4.8837;9.102;14.4366;23.8836;17.1417;7.6446;6.0252;3.3972;4.8852;1.8264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-3;0.0;0.0;0.0;0.0;0.0;0.0;1.8552;2.8566;4.3836;3.6744;6.617999999999999;3.9918;3.3888;5.3718;2.0082;0.4866;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-4;0.0;0.0;0.0;0.0;0.0;0.0822;0.312;2.1522;3.3216;1.6716;6.4632;1.8588;1.6248;1.2174;4.4391;4.2603;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-5;0.0;0.0;0.0;0.0;0.0;0.0;3.927;2.0112;2.6442;3.1368;9.1866;6.975;5.4564;4.4664;3.7452;0.1449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-6;0.0;0.0;0.0;0.0;0.0;0.0;3.3459;7.8261;4.9319999999999995;7.7784;14.7696;7.7874;11.8266;8.6253;6.6525;5.8422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-7;0.0;0.0;0.0;0.0;0.0;0.0;2.9189999999999996;4.3128;7.0299;6.5094;4.8828;5.0094;3.2748;6.3063;2.7858;5.2308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-8;0.0;0.0;0.0;0.0;0.0;0.0;3.3369;7.0101;11.1135;15.3336;8.085;7.9614;2.1972;2.7816;1.1772;1.9284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-9;0.0;0.0;0.0;0.0;0.0;0.0;5.343;12.0492;16.8186;14.3961;10.227;8.2866;4.9242;5.9841;3.072;2.6694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-10;0.0;0.0;0.0;0.0;0.0;0.0;2.6055;6.1977;6.5139;6.9882;16.5171;7.566;2.5758;5.3154;3.0144;2.1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-11;0.0;0.0;0.0;0.0;0.0;0.0;0.8958;2.7972;4.7718;6.0474;4.2918;2.7738;1.4688;1.0584;2.0358;1.7805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-12;0.0;0.0;0.0;0.0;0.0;0.0;0.6342;5.4162;3.2778;3.5208;2.5662;2.2674;1.6428;3.147;1.3626;0.2064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-13;0.0;0.0;0.0;0.0;0.0;0.0;2.0748;3.0804;3.9294;3.2106;3.0036;2.8968;11.811;2.5422;3.5679;1.686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-14;0.0;0.0;0.0;0.0;0.0;0.0;0.9786;5.8338;15.5649;22.8036;24.522;22.1367;14.2749;3.7446;5.9718;1.0851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-15;0.0;0.0;0.0;0.0;0.0;0.0;3.5397;8.7801;16.5276;22.9275;21.9225;24.5853;21.6078;7.5234;4.95;1.8465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-16;0.0;0.0;0.0;0.0;0.0;0.0;2.0505;5.5326;8.5281;10.5729;10.0929;10.6089;8.693999999999999;7.7319;4.6746;1.6173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-17;0.0;0.0;0.0;0.0;0.0;0.0;2.2839;6.4119;9.4626;11.3286;11.7105;11.0502;9.6126;3.8298;1.7076;1.7736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-18;0.0;0.0;0.0;0.0;0.0;0.0;2.046;3.7167;4.629;3.906;8.3664;7.2726;4.0392;7.6848;0.3876;2.2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-19;0.0;0.0;0.0;0.0;0.0;0.0;0.5118;1.7052;1.7904;3.9444;4.44;4.8348;5.2296;2.7768;0.4986;2.0802;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-20;0.0;0.0;0.0;0.0;0.0;0.0;0.3528;1.2348;1.8852;2.511;5.43;3.7518;4.4592;3.3036;2.0778;0.6003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-21;0.0;0.0;0.0;0.0;0.0;0.0;0.3564;5.202000000000001;2.5752;2.5146;5.3694;4.1916;3.4812;2.544;3.3582;0.6969;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-22;0.0;0.0;0.0;0.0;0.0;0.0;2.4321;8.2578;12.9138;16.7199;22.9152;19.4955;16.1316;14.4132;7.4886;1.3644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-23;0.0;0.0;0.0;0.0;0.0;0.0;2.6367;9.2634;15.4671;19.2078;20.5245;20.958000000000002;14.0631;10.7841;5.5053;1.2999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-24;0.0;0.0;0.0;0.0;0.0;0.0;1.4142;6.4698;9.5238;13.3638;13.3089;13.9302;15.905999999999999;12.8607;5.9139;0.861;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-25;0.0;0.0;0.0;0.0;0.0;0.0;1.2156;1.2990000000000002;0.8142;2.7306;2.6724;9.0165;4.9974;4.6977;0.4842;0.2316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-26;0.0;0.0;0.0;0.0;0.0;0.0;0.8301;1.9698;2.4948;3.0780000000000003;1.4898;2.1888;1.6194;6.3291;1.7184;0.081;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-27;0.0;0.0;0.0;0.0;0.0;0.0;1.2783;3.7878;9.372;5.4942;3.7032;14.9409;10.6233;6.1203;1.9206;0.0822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-28;0.0;0.0;0.0;0.0;0.0;0.0;2.4168;8.2788;13.0734;16.2966;20.9772;10.4796;10.1862;10.892999999999999;2.5284;0.0816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1802;2.8848;1.6296;3.2712;13.1508;13.1757;8.5242;2.0988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-30;0.0;0.0;0.0;0.0;0.0;0.0;0.8448;3.2649;7.5102;16.6119;20.484;7.5474;15.1284;10.5966;3.3891;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-31;0.0;0.0;0.0;0.0;0.0;0.0;0.7779;3.45;4.692;2.883;2.379;10.1838;8.4345;10.5453;3.2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-1;0.0;0.0;0.0;0.0;0.0;0.0;0.5544;5.1048;5.9877;11.7108;9.2349;9.9609;7.1367;7.3806;0.2064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-2;0.0;0.0;0.0;0.0;0.0;0.0;0.7692;0.2808;2.0334;1.6926;4.0566;5.4306;9.3168;9.7533;2.9088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-3;0.0;0.0;0.0;0.0;0.0;0.0;0.5664;3.5751;6.1563;4.8666;1.869;4.0788;0.9359999999999999;3.057;0.285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-4;0.0;0.0;0.0;0.0;0.0;0.0;0.5949;5.268;11.690999999999999;16.9626;19.752;15.6198;11.874;10.0776;3.3417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-5;0.0;0.0;0.0;0.0;0.0;0.0;0.6414;3.2823;9.5673;15.7971;19.3752;15.378;12.6096;8.8917;3.5493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-6;0.0;0.0;0.0;0.0;0.0;0.0;0.4977;1.4634;1.9812;4.5162;6.2457;4.6566;2.5518;0.9654;0.1131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-7;0.0;0.0;0.0;0.0;0.0;0.0;0.1902;2.7807;6.1533;9.2586;16.2042;14.997;8.016;1.2012;1.9626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-8;0.0;0.0;0.0;0.0;0.0;0.0;0.6153;5.5704;11.6643;16.4073;17.6064;9.7449;8.0514;5.3118;1.2492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.772;9.8127;11.064;8.6829;8.9568;6.6384;6.0066;4.6449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.2696;4.2027;13.1598;10.665;6.2148;0.8136;2.7768;0.5579999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1323;6.1464;6.6087;10.1142;12.0573;8.1927;2.1918;0.0855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0217;1.2708;2.3819999999999997;4.0656;4.1634;4.2612;1.5948;0.9456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7569999999999997;5.8245;9.5445;2.562;1.2312;0.9972;0.6066;0.2532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1722;3.4659;1.6032;3.963;2.2752;1.7808;4.4532;1.2822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8898;6.5928;8.1528;9.3813;10.4142;12.2424;3.0924;2.2779;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9654;6.4134;2.3556;7.1103;7.5072;6.3543;3.1389;1.8861;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8238;3.147;2.0862;4.0638;2.6724;1.9722;0.9012;1.1439;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4357;5.3649;2.6418;1.7519999999999998;9.4092;9.3972;5.9613;2.9469;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1484;0.6234;4.4241;4.5276;5.6859;4.0098;5.5161;1.2045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7133;2.1852;4.9164;12.2598;7.398;4.5603;5.7273;1.6461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.49;4.3194;9.0417;14.4792;14.2452;11.6205;7.188;2.8125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0389999999999997;8.0721;12.8118;15.2682;14.4078;11.4642;7.0146;2.6676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7658;5.4711;6.5451;11.0652;7.8246;9.9978;4.6386;1.5483;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6851;2.6301;3.0192;2.3154;1.92;1.9092;1.2228;0.9846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7409;3.3492;3.0696;0.7944;2.4636;2.5554;0.5838;0.9459;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6128;4.9677;6.441;8.0148;9.9231;10.8309;6.585;2.1288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1818;0.7674;5.1516;9.1518;1.3008;1.3926;1.6769999999999998;0.5622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1286;3.9486;4.4901;3.7578;1.9608;1.05;2.0106;0.7593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6092;5.9808;11.2653;10.9119;8.4519;9.9462;3.6099;0.2196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6869;4.9569;5.3751;5.2899;1.911;1.2792;1.2348;0.5361;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5268;0.9570000000000001;1.6566;2.7492;1.6542;1.4616;1.8;1.0203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5231;3.6405;1.6038;1.749;1.6518;1.0422;0.606;0.3258;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9080000000000001;3.8598;6.0534;2.259;1.2804;2.7510000000000003;0.6528;0.7227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2209999999999999;5.9055;10.9473;12.8775;12.6696;10.1625;6.1368;2.1408;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6113;6.5241;10.9224;13.2915;13.1238;10.4802;6.3795;2.1981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3137;5.0103;8.9124;6.2826;5.6295;3.8856;1.9122;0.3303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1427;5.1036;8.448;10.5465;10.0902;9.0972;5.7027;1.9169999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2216;1.7808;6.0951;12.1548;11.3142;7.4859;4.8723;1.1001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4136;5.0901;9.1116;1.4988;3.1194;2.4048;0.3594;0.087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0882;0.9036;3.9288;7.3473;8.8761;1.7148;2.577;1.1451;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7083;1.5612;9.9714;0.6828;1.4412;2.055;1.2024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1485;2.7186;2.4672;0.6828;2.37;1.1238;0.6426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6444;4.8891;9.1665;12.5655;13.0011;10.3866;5.2962;0.7713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5958;1.7364;2.7906;1.4832;2.52;2.1606;0.654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5496;2.6136;3.3213;2.0538;1.755;1.6536;1.2312;0.1515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9057;4.7532;8.7159;10.62;9.8079;8.118;5.8041;1.5357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2994;4.8447;9.0069;11.0658;11.9682;9.774;5.8029;1.8366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33299999999999996;2.3541;3.2334;2.5644;2.3532;1.9974;1.5642;0.2553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3318;3.6051;5.7741;7.7109;9.9522;9.2046;4.6071;0.4998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2244;4.4865;8.6313;11.3319;11.9436;9.8799;6.0942;1.9662;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1902;4.8888;9.4113;12.0795;12.2727;10.0677;6.1821;1.9248;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1908;4.8084;9.3453;12.0546;12.3069;9.9948;6.1179;1.9902;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.3179;6.1371;3.1248;4.7022;3.0852;1.5642;0.723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2562;0.4104;1.4814;2.1126;2.6088;2.2974;0.9108;0.4032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1824;1.7829;4.5861;1.9842;1.8840000000000001;2.9262;0.9894;0.6612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2118;2.5674;5.1861;5.2716;5.8641;6.1011;2.8986;0.1149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.665;4.071000000000001;4.56;3.4632;3.0948;2.7072;0.6933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2544;3.1533;4.2927;2.7672;1.5192;4.8591;0.96;0.2196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2208;2.7498;6.3264;7.8693;6.9873;6.0846;3.2322;0.4077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.156;4.791;9.6615;12.6348;13.0239;10.6761;6.7275;2.7105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-31;;0.0;0.0;0.0;0.0;0.0;0.0;0.1578;4.8942;9.7524;12.8313;13.1922;10.7682;6.8358;2.7783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
